record_id,policy_type,policy_op,policy_specific,policy_specific_new,outcomes_yn,out_op,out_specific,out_code,out_code_name,impact_var,other_outcome,impact
Cassidy_2014,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,1_increase
Cassidy_2014,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,999_unclear
Cassidy_2017,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Castillo-Carniglia_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,1_increase
Castillo-Carniglia_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,2_decrease
Castillo-Carniglia_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,999_unclear
Casturi_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,3_beneficial
Casturi_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,NA,3_beneficial
Casturi_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
CDC_nd,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
CDC_nd_2,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
CDC_nd_3,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
CDC_nd_4,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
CDC_nd_5,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
CDC_nd_6,3_regulation,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,0,NA,NA,NA,NA,NA,NA,NA
CDC_nd_7,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Cerda_2018,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,NA,999_unclear
Cerda_2018,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_otc,2_non-prescription drug use,2,non-prescription drug use,impact_otc,NA,999_unclear
Chacko_2017,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,2_decrease
Chambers_2015,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,999_unclear
Chambers_2015,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcome_type,999_other 1,999,other 1,impact_other,NA,4_detrimental
Chan_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,2_decrease
Chang_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,2_decrease
Chang_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,NA,2_decrease
Chang_2018_2,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,999_other 1,999,other 1,impact_other,NA,0_no change
Chang_2018_2,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,999_other 1,999,other 1,impact_other,NA,4_detrimental
Chang_2018_2,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,999_unclear
Chen_2016,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,NA,NA,NA,NA,NA,NA,NA
Chen_2016,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,0,NA,NA,NA,NA,NA,NA,NA
Chen_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Chen_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,998_other 2,998,other 2,impact_other_2,NA,2_decrease
Chen_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,9090_2_Post operation mortality rates,999,other 1,impact_other,9090_2_Post operation mortality rates,1_increase
Chen_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Chen_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,998_other 2,998,other 2,impact_other_2,NA,2_decrease
Chen_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,9090_2_Post operation mortality rates,999,other 1,impact_other,9090_2_Post operation mortality rates,1_increase
Chen_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Chen_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcome_type,998_other 2,998,other 2,impact_other_2,NA,2_decrease
Chen_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcome_type,9090_2_Post operation mortality rates,999,other 1,impact_other,9090_2_Post operation mortality rates,1_increase
Chen_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Cherny_2010,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Cheurprakobkit_2000,4_government policy,policy_legislative,9090_Drug suppression and prevention policies,9090_Drug suppression and prevention policies,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,NA,1_increase
Cheurprakobkit_2000,4_government policy,policy_legislative,9090_Drug suppression and prevention policies,9090_Drug suppression and prevention policies,1,outcome_type,999_other 1,999,other 1,impact_other,NA,2_decrease
Cheurprakobkit_2000,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,NA,1_increase
Cheurprakobkit_2000,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,999_other 1,999,other 1,impact_other,NA,2_decrease
Chihuri_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,2_decrease
Chihuri_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,999_unclear
Chihuri_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,999_other 1,999,other 1,impact_other,NA,999_unclear
Chilcoat_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Chiu_2018,7_programs,policy_prescription,9090_Lowering default pill counts in EMR system,9090_Lowering default pill counts in EMR system,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,2_decrease
Chiu_2018,7_programs,policy_prescription,9090_Lowering default pill counts in EMR system,9090_Lowering default pill counts in EMR system,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,0_no change
Christopher_2015,2_legislations,policy_legislative,9090_substance  related civil commitment laws,9090_substance  related civil commitment laws,0,NA,NA,NA,NA,NA,NA,NA
Chu_2015,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,NA,0_no change
Chu_2015,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,0_no change
Chumpitazi_2017,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,0_no change
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_type,998_other 2,998,other 2,impact_other_2,NA,999_unclear
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,998_other 2,998,other 2,impact_of_2,NA,0_no change
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,998_other 2,998,other 2,impact_of_2,NA,3_beneficial
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_type,999_other 1,999,other 1,impact_other,NA,0_no change
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_illegal,999_other 1,999,other 1,impact_dui_2,NA,0_no change
Cicero_2015,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,0_no change
Cicero_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,3_beneficial
Cicero_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,3_beneficial
Clark_2014,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,NA,0_no change
Clark_2014,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,999_other 1,999,other 1,impact_other,NA,1_increase
Clark_2014,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Clark_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,NA,0_no change
Clark_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,999_other 1,999,other 1,impact_other,NA,1_increase
Clark_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Cleary_2013,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,999_unclear
Cleary_2013_2,2_legislations,policy_prescription,9090_A variety related to restrictions on prescribing of opioids,9090_A variety related to restrictions on prescribing of opioids,0,NA,NA,NA,NA,NA,NA,NA
Cleary_2013_2,3_regulation,policy_prescription,9090_A variety related to restrictions on prescribing of opioids,9090_A variety related to restrictions on prescribing of opioids,0,NA,NA,NA,NA,NA,NA,NA
Cleary_2013_3,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
Cleary_2013_3,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
Cleary_2013_4,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
Cleary_2013_4,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
Cleary_2013_5,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
Cleary_2013_5,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,NA,0_no change
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,NA,999_unclear
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,2_decrease
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,3_beneficial
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,999_unclear
Cochran_2017,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,999_unclear
Cochran_2017,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_illegal,999_other 1,999,other 1,impact_dui_2,NA,2_decrease
Cooper_2005,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_illegal,2_drug use related injuries,2,drug use related injuries,impact_dui,NA,2_decrease
Cooper_2005_2,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_illegal,998_other 2,998,other 2,impact_dui_2,NA,1_increase
Cooper_2005_2,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_illegal,998_other 2,998,other 2,impact_dui_2,NA,2_decrease
Cooper_2005_2,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_illegal,999_other 1,999,other 1,impact_dui_2,NA,1_increase
Cooper_2005_2,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_illegal,999_other 1,999,other 1,impact_dui_2,NA,2_decrease
Cooper_2005_2,8_strategies,policy_law_enforce,2_police presence,2_police presence,1,outcome_illegal,998_other 2,998,other 2,impact_dui_2,NA,1_increase
Cooper_2005_2,8_strategies,policy_law_enforce,2_police presence,2_police presence,1,outcome_illegal,998_other 2,998,other 2,impact_dui_2,NA,2_decrease
Cooper_2005_2,8_strategies,policy_law_enforce,2_police presence,2_police presence,1,outcome_illegal,999_other 1,999,other 1,impact_dui_2,NA,1_increase
Cooper_2005_2,8_strategies,policy_law_enforce,2_police presence,2_police presence,1,outcome_illegal,999_other 1,999,other 1,impact_dui_2,NA,2_decrease
Coplan_2013,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Coplan_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_treatment,2_oat,2,oat,impact_tfo,NA,2_decrease
Coplan_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,2_decrease
Coplan_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,NA,2_decrease
Coplan_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,998_other 2,998,other 2,impact_pres_other,NA,2_decrease
Coplan_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Corcoran_2010,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,NA,999_unclear
Corcoran_2010,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,998_other 2,998,other 2,impact_other_2,NA,2_decrease
Corcoran_2010,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,9090_2_prescription drug sales to pharmacies,999,other 1,impact_other,9090_2_prescription drug sales to pharmacies,2_decrease
Corcoran_2010,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,9090_2_prescription drug sales to pharmacies,999,other 1,impact_other,9090_2_prescription drug sales to pharmacies,3_beneficial
Corsaro_2010,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,2_decrease
Corsaro_2010,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_type,999_other 1,999,other 1,impact_other,NA,2_decrease
Corsaro_2012,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,2_decrease
Corsaro_2013,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,2_decrease
Costa Storti_2009,8_strategies,policy_law_enforce,9090_supply containment policies,9090_supply containment policies,1,outcomes_non_pres,999_other 1,999,other 1,impact_non_pres_other,NA,2_decrease
Cotti_2014,7_programs,policy_criminal,9090_Diversion,9090_diversion,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,2_decrease
Courtwright_2004,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,NA,NA,NA,NA,NA,NA,NA
Courtwright_2004,8_strategies,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,NA,NA,NA,NA,NA,NA,NA
Cowell_2004,3_regulation,policy_criminal,9090_diversion,9090_diversion,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,NA,2_decrease
Cowell_2004,3_regulation,policy_criminal,9090_diversion,9090_diversion,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,NA,999_unclear
Cowell_2004,3_regulation,policy_criminal,9090_diversion,9090_diversion,1,outcome_type,997_other 3,997,other 3,impact_other_3,NA,999_unclear
Cowell_2004,3_regulation,policy_criminal,9090_diversion,9090_diversion,1,outcome_type,998_other 2,998,other 2,impact_other_2,NA,999_unclear
Cowell_2004,3_regulation,policy_criminal,9090_diversion,9090_diversion,1,outcome_type,9090_3_nonviolent victimization,999,other 1,impact_other,9090_3_nonviolent victimization,2_decrease
Crabtree_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,NA,0_no change
Crabtree_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,999_other 1,999,other 1,impact_pres_other,NA,2_decrease
Csete_2013,4_government policy,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,1_access,1,access,impact_access,NA,4_detrimental
Csete_2013,4_government policy,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,2_oat,2,oat,impact_tfo,NA,4_detrimental
Csete_2013,4_government policy,policy_criminal,1_drug courts,1_drug courts,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,NA,1_increase
Csete_2013,7_programs,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,1_access,1,access,impact_access,NA,4_detrimental
Csete_2013,7_programs,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,2_oat,2,oat,impact_tfo,NA,4_detrimental
Csete_2013,7_programs,policy_criminal,1_drug courts,1_drug courts,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,NA,1_increase
Cunningham_2008,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_treatment,998_other 2,998,other 2,impact_of_2,NA,2_decrease
Danovich_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,NA,2_decrease
Dart_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,NA,999_unclear
Dart_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,NA,2_decrease
Dave_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,2_decrease
Dave_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,NA,3_beneficial
Davis_2006,3_regulation,policy_law_enforce,2_police presence,2_police presence,1,outcome_type,9090_Number of visits to needle exchange site,999,other 1,impact_other,9090_Number of visits to needle exchange site,2_decrease
Davis_2014_1,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2014_1,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2014_2,2_legislations,policy_legislative,5_first responders,5_first responders,0,NA,NA,NA,NA,NA,NA,NA
Davis_2014_2,3_regulation,policy_legislative,5_first responders,5_first responders,0,NA,NA,NA,NA,NA,NA,NA
Davis_2014_2,4_government policy,policy_legislative,5_first responders,5_first responders,0,NA,NA,NA,NA,NA,NA,NA
Davis_2015,2_legislations,policy_harm,9090_access to naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2015,3_regulation,policy_harm,9090_access to naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2015,4_government policy,policy_harm,9090_access to naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2015_2,7_programs,policy_harm,9090_naloxone administration by police,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2016,2_legislations,policy_theme,9090_CME/physician education laws,9090_CME/physician education laws,0,NA,NA,NA,NA,NA,NA,NA
Davis_2016,3_regulation,policy_theme,9090_CME/physician education laws,9090_CME/physician education laws,0,NA,NA,NA,NA,NA,NA,NA
Davis_2017,2_legislations,policy_harm,9090_prescription of naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2017,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2017,2_legislations,policy_harm,9090_prescription of naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2017,3_regulation,policy_harm,9090_prescription of naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2017,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2017,3_regulation,policy_harm,9090_prescription of naloxone,9090_naloxone_access_policies,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,2_legislations,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,2_legislations,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,3_regulation,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,3_regulation,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,4_government policy,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,4_government policy,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,4_government policy,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,4_government policy,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,4_government policy,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,5_guidelines,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,6_standards,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,6_standards,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,6_standards,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,6_standards,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,6_standards,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,NA,NA,NA,NA,NA,NA,NA
Davis_2019,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,NA,NA,NA,NA,NA,NA,NA
