record_id,policy_type,policy_op,policy_specific,policy_specific_new,outcomes_yn,out_op,out_specific,out_code,out_code_name,impact_var,other_outcome,impact
Bunting_2019,2_legislations,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,2_legislations,policy_legislative,5_first responders,5_first responders,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,2_legislations,policy_legislative,5_first responders,5_first responders,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,2_legislations,policy_legislative,5_first responders,5_first responders,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,2_legislations,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,2_legislations,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,2_legislations,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,3_regulation,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,3_regulation,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,3_regulation,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,3_regulation,policy_legislative,5_first responders,5_first responders,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,3_regulation,policy_legislative,5_first responders,5_first responders,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,3_regulation,policy_legislative,5_first responders,5_first responders,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Bunting_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Bunting_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,9090_2_injection drug use rate,998,other 2,impact_other_2,9090_2_injection drug use rate,
Bunting_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,9090_nonmedical prescription opioid use,999,other 1,impact_other,9090_nonmedical prescription opioid use,
Burger_2017,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,0,,,,,,,
Burns_2016,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Burns_2016,4_government policy,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Burns_2016,4_government policy,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,,,,,,,
Burns_2016,4_government policy,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,0,,,,,,,
Burns_2016,4_government policy,policy_prescription,9090_Administrative barriers,9090_Administrative barriers,0,,,,,,,
Burns_2016,5_guidelines,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Burns_2016,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Burns_2016,5_guidelines,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,,,,,,,
Burns_2016,5_guidelines,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,0,,,,,,,
Burns_2016,5_guidelines,policy_prescription,9090_Administrative barriers,9090_Administrative barriers,0,,,,,,,
Burns_2016,7_programs,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Burns_2016,7_programs,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Burns_2016,7_programs,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,,,,,,,
Burns_2016,7_programs,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,0,,,,,,,
Burns_2016,7_programs,policy_prescription,9090_Administrative barriers,9090_Administrative barriers,0,,,,,,,
Burns_2016,8_strategies,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Burns_2016,8_strategies,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Burns_2016,8_strategies,policy_prescription,1_drug rescheduling,1_drug rescheduling,0,,,,,,,
Burns_2016,8_strategies,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,0,,,,,,,
Burns_2016,8_strategies,policy_prescription,9090_Administrative barriers,9090_Administrative barriers,0,,,,,,,
Busch_2014,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,1_increase
Busch_2014,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_treatment,9090_2_treatment initation & engagement,998,other 2,impact_of_2,9090_2_treatment initation & engagement,0_no change
Busch_2014,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,9090_SUD diagnosis,999,other 1,impact_other,9090_SUD diagnosis,0_no change
Busch_2014,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_treatment,9090_proportion of enrollees using SUD treatment,999,other 1,impact_of,9090_proportion of enrollees using SUD treatment,0_no change
Butler_2013,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_oxycodone use,999,other 1,impact_pres_other,9090_oxycodone use,2_decrease
Cady_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Cahill_2003,2_legislations,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Cahill_2003,2_legislations,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cahill_2003,2_legislations,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Cahill_2003,2_legislations,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_non_pres,9090_Benzo use,999,other 1,impact_non_pres_other,9090_Benzo use,2_decrease
Cahill_2003,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Cahill_2003,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cahill_2003,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Cahill_2003,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_non_pres,9090_Benzo use,999,other 1,impact_non_pres_other,9090_Benzo use,2_decrease
Cahill_2003,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Cahill_2003,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cahill_2003,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Cahill_2003,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_non_pres,9090_Benzo use,999,other 1,impact_non_pres_other,9090_Benzo use,2_decrease
Cahill_2003,3_regulation,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Cahill_2003,3_regulation,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cahill_2003,3_regulation,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Cahill_2003,3_regulation,policy_legislative,"9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)","9090_Client monitoring system (ie, patient treatment list for all patients prescribed methadone)",1,outcomes_non_pres,9090_Benzo use,999,other 1,impact_non_pres_other,9090_Benzo use,2_decrease
Cahill_2003,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Cahill_2003,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cahill_2003,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Cahill_2003,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_non_pres,9090_Benzo use,999,other 1,impact_non_pres_other,9090_Benzo use,2_decrease
Cahill_2003,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Cahill_2003,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cahill_2003,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Cahill_2003,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_non_pres,9090_Benzo use,999,other 1,impact_non_pres_other,9090_Benzo use,2_decrease
Cairns_2016,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcome_type,9090_poison centre misuse calls,999,other 1,impact_other,9090_poison centre misuse calls,0_no change
Calsyn_2003,7_programs,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,2_decrease
Calsyn_2003,7_programs,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,3_beneficial
Calsyn_2003,7_programs,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcomes_non_pres,9090_Macroharms (non-MS patient drug use),999,other 1,impact_non_pres_other,9090_Macroharms (non-MS patient drug use),0_no change
Capoccia_2012,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,0_no change
Cassidy_2014,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,0_no change
Cassidy_2014,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_abuse,999,other 1,impact_pres_other,9090_abuse,1_increase
Cassidy_2014,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_abuse,999,other 1,impact_pres_other,9090_abuse,999_unclear
Cassidy_2017,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_abuse,999,other 1,impact_pres_other,9090_abuse,2_decrease
Castillo-Carniglia_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,1_increase
Castillo-Carniglia_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Castillo-Carniglia_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Casturi_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,3_beneficial
Casturi_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,3_beneficial
Casturi_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
CDC_nd,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
CDC_nd_2,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
CDC_nd_3,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
CDC_nd_4,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
CDC_nd_5,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
CDC_nd_6,3_regulation,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,0,,,,,,,
CDC_nd_7,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Cerda_2018,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Cerda_2018,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_otc,2_non-prescription drug use,2,non-prescription drug use,impact_otc,,999_unclear
Chacko_2017,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Chambers_2015,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,999_unclear
Chambers_2015,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcome_type,9090_patient experiences,999,other 1,impact_other,9090_patient experiences,4_detrimental
Chan_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Chang_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Chang_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Chang_2018_2,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,9090_Pain control,999,other 1,impact_other,9090_Pain control,0_no change
Chang_2018_2,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,9090_Pain control,999,other 1,impact_other,9090_Pain control,4_detrimental
Chang_2018_2,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_Decision to stop using Oxy,999,other 1,impact_pres_other,9090_Decision to stop using Oxy,999_unclear
Chen_2016,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Chen_2016,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Chen_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_nonmedical use,999,other 1,impact_pres_other,9090_nonmedical use,2_decrease
Chen_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,9090_2_Post operation mortality rates,998,other 2,impact_other_2,9090_2_Post operation mortality rates,2_decrease
Chen_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,9090_pain scores,999,other 1,impact_other,9090_pain scores,1_increase
Chen_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,9090_rates of chronic opioid use,999,other 1,impact_pres_other,9090_rates of chronic opioid use,2_decrease
Chen_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,9090_2_Post operation mortality rates,998,other 2,impact_other_2,9090_2_Post operation mortality rates,2_decrease
Chen_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,9090_pain scores,999,other 1,impact_other,9090_pain scores,1_increase
Chen_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,9090_rates of chronic opioid use,999,other 1,impact_pres_other,9090_rates of chronic opioid use,2_decrease
Chen_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcome_type,9090_2_Post operation mortality rates,998,other 2,impact_other_2,9090_2_Post operation mortality rates,2_decrease
Chen_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcome_type,9090_pain scores,999,other 1,impact_other,9090_pain scores,1_increase
Chen_2019,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcomes_prescription,9090_rates of chronic opioid use,999,other 1,impact_pres_other,9090_rates of chronic opioid use,2_decrease
Cherny_2010,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Cheurprakobkit_2000,4_government policy,policy_legislative,9090_Drug suppression and prevention policies,9090_Drug suppression and prevention policies,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,1_increase
Cheurprakobkit_2000,4_government policy,policy_legislative,9090_Drug suppression and prevention policies,9090_Drug suppression and prevention policies,1,outcome_type,9090_opium cultivation,999,other 1,impact_other,9090_opium cultivation,2_decrease
Cheurprakobkit_2000,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,1_increase
Cheurprakobkit_2000,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,9090_opium cultivation,999,other 1,impact_other,9090_opium cultivation,2_decrease
Chihuri_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Chihuri_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Chihuri_2019,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,9090_opioid related hospitalizations,999,other 1,impact_other,9090_opioid related hospitalizations,999_unclear
Chilcoat_2016,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_Doctor shopping,999,other 1,impact_pres_other,9090_Doctor shopping,2_decrease
Chiu_2018,7_programs,policy_prescription,9090_Lowering default pill counts in EMR system,9090_Lowering default pill counts in EMR system,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Chiu_2018,7_programs,policy_prescription,9090_Lowering default pill counts in EMR system,9090_Lowering default pill counts in EMR system,1,outcomes_prescription,9090_opioid refills,999,other 1,impact_pres_other,9090_opioid refills,0_no change
Christopher_2015,2_legislations,policy_legislative,9090_substance  related civil commitment laws,9090_substance  related civil commitment laws,0,,,,,,,
Chu_2015,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,0_no change
Chu_2015,2_legislations,policy_legislative,4_legalization,4_legalization,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,0_no change
Chumpitazi_2017,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_type,9090_2_incarceration,998,other 2,impact_other_2,9090_2_incarceration,999_unclear
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,9090_2_Retention in any substance use treatment,998,other 2,impact_of_2,9090_2_Retention in any substance use treatment,0_no change
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcomes_treatment,9090_2_Retention in any substance use treatment,998,other 2,impact_of_2,9090_2_Retention in any substance use treatment,3_beneficial
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_type,9090_paid employment and job training,999,other 1,impact_other,9090_paid employment and job training,0_no change
Chun_2007,2_legislations,policy_criminal,1_drug courts,1_drug courts,1,outcome_illegal,9090_Addiction severity index,999,other 1,impact_dui_2,9090_Addiction severity index,0_no change
Cicero_2015,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_Prescription drug abuse,999,other 1,impact_pres_other,9090_Prescription drug abuse,0_no change
Cicero_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,3_beneficial
Cicero_2019,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_prescription,9090_abuse/dependence,999,other 1,impact_pres_other,9090_abuse/dependence,3_beneficial
Clark_2014,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,0_no change
Clark_2014,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,9090_ED visits as a result of relapse,999,other 1,impact_other,9090_ED visits as a result of relapse,1_increase
Clark_2014,4_government policy,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,9090_buprenorphine dosing,999,other 1,impact_pres_other,9090_buprenorphine dosing,2_decrease
Clark_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,0_no change
Clark_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,9090_ED visits as a result of relapse,999,other 1,impact_other,9090_ED visits as a result of relapse,1_increase
Clark_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_prescription,9090_buprenorphine dosing,999,other 1,impact_pres_other,9090_buprenorphine dosing,2_decrease
Cleary_2013,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,999_unclear
Cleary_2013_2,2_legislations,policy_prescription,9090_A variety related to restrictions on prescribing of opioids,9090_A variety related to restrictions on prescribing of opioids,0,,,,,,,
Cleary_2013_2,3_regulation,policy_prescription,9090_A variety related to restrictions on prescribing of opioids,9090_A variety related to restrictions on prescribing of opioids,0,,,,,,,
Cleary_2013_3,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
Cleary_2013_3,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
Cleary_2013_4,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
Cleary_2013_4,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
Cleary_2013_5,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
Cleary_2013_5,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,3_opioid availability,3,opioid availability,impact_oa,,0_no change
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,999_unclear
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,2_decrease
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,3_beneficial
Cochella_2011,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Cochran_2017,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Cochran_2017,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_illegal,9090_opioid use disorder,999,other 1,impact_dui_2,9090_opioid use disorder,2_decrease
Cooper_2005,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcome_illegal,2_drug use related injuries,2,drug use related injuries,impact_dui,,2_decrease
